ID	Label	PrefLabel	Obsoleted By	Obsolete	Entity Type	TYPE	Synonyms	Cluster_ID	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Comment	Aliases	Rank
PCL:0023503	obsolete Neuron 003 - CS1908210003	obsolete Inh L1 LAMP5 NMBR	PCL_INDV:CS1908210003	true	PCL:0010001	owl:NamedIndividual		CS1908210003	Inh L1 LAMP5 NMBR	Inh L1 LAMP5 NMBR	Neuron 003					"{""members"": 1, ""height"": 0, ""cell_set_preferred_alias"": ""Inh L1 LAMP5 NMBR"", ""leaf"": true, ""nodePar.pch"": 19, ""nodePar.cex"": 2, ""nodePar.lab.cex"": 0.25, ""nodePar.lab.col"": ""#E67B73"", ""nodePar.col"": ""#E67B73"", ""cell_set_accession"": ""CS1908210003"", ""original_label"": ""Inh L1 LAMP5 NMBR"", ""cell_set_label"": ""Neuron 003"", ""cell_set_alias"": ""Inh L1 LAMP5 NMBR"", ""cell_set_additional_aliases"": """", ""_row"": ""Inh L1 LAMP5 NMBR"", ""is_leaf"": true}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023583	obsolete Neuron 004-006 - CS1908210083	obsolete CS1908210083	PCL_INDV:CS1908210083	true	PCL:0010001	owl:NamedIndividual		CS1908210083		n8	Neuron 004-006					"{""members"": 3, ""midpoint"": 1.25, ""height"": 0.1372, ""cell_set_preferred_alias"": """", ""cell_set_accession"": ""CS1908210083"", ""original_label"": ""n8"", ""cell_set_label"": ""Neuron 004-006"", ""cell_set_alias"": """", ""cell_set_additional_aliases"": """", ""_row"": ""n8""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023584	obsolete Neuron 004-005 - CS1908210084	obsolete CS1908210084	PCL_INDV:CS1908210084	true	PCL:0010001	owl:NamedIndividual		CS1908210084		n9	Neuron 004-005					"{""members"": 2, ""midpoint"": 0.5, ""height"": 0.0981, ""cell_set_preferred_alias"": """", ""cell_set_accession"": ""CS1908210084"", ""original_label"": ""n9"", ""cell_set_label"": ""Neuron 004-005"", ""cell_set_alias"": """", ""cell_set_additional_aliases"": """", ""_row"": ""n9""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023504	obsolete Neuron 004 - CS1908210004	obsolete Inh L1-4 LAMP5 LCP2	PCL_INDV:CS1908210004	true	PCL:0010001	owl:NamedIndividual	Rosehip	CS1908210004	Inh L1-4 LAMP5 LCP2	Inh L1-4 LAMP5 LCP2	Neuron 004		Rosehip			"{""cell_set_preferred_alias"": ""Inh L1-4 LAMP5 LCP2"", ""members"": 1, ""height"": 0, ""leaf"": true, ""nodePar.pch"": 19, ""nodePar.cex"": 2, ""nodePar.lab.cex"": 0.25, ""nodePar.lab.col"": ""#FFA388"", ""nodePar.col"": ""#FFA388"", ""cell_set_accession"": ""CS1908210004"", ""original_label"": ""Inh L1-4 LAMP5 LCP2"", ""cell_set_label"": ""Neuron 004"", ""cell_set_alias"": ""Inh L1-4 LAMP5 LCP2"", ""cell_set_additional_aliases"": ""Rosehip"", ""_row"": ""Inh L1-4 LAMP5 LCP2"", ""is_leaf"": true}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023505	obsolete Neuron 005 - CS1908210005	obsolete Inh L1-2 LAMP5 DBP	PCL_INDV:CS1908210005	true	PCL:0010001	owl:NamedIndividual		CS1908210005	Inh L1-2 LAMP5 DBP	Inh L1-2 LAMP5 DBP	Neuron 005					"{""cell_set_preferred_alias"": ""Inh L1-2 LAMP5 DBP"", ""members"": 1, ""height"": 0, ""leaf"": true, ""nodePar.pch"": 19, ""nodePar.cex"": 2, ""nodePar.lab.cex"": 0.25, ""nodePar.lab.col"": ""#FF7466"", ""nodePar.col"": ""#FF7466"", ""cell_set_accession"": ""CS1908210005"", ""original_label"": ""Inh L1-2 LAMP5 DBP"", ""cell_set_label"": ""Neuron 005"", ""cell_set_alias"": ""Inh L1-2 LAMP5 DBP"", ""cell_set_additional_aliases"": """", ""_row"": ""Inh L1-2 LAMP5 DBP"", ""is_leaf"": true}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023506	obsolete Neuron 006 - CS1908210006	obsolete Inh L2-6 LAMP5 CA1	PCL_INDV:CS1908210006	true	PCL:0010001	owl:NamedIndividual	Lamp5 Lhx6	CS1908210006	Inh L2-6 LAMP5 CA1	Inh L2-6 LAMP5 CA1	Neuron 006		Lamp5 Lhx6			"{""members"": 1, ""height"": 0, ""cell_set_preferred_alias"": ""Inh L2-6 LAMP5 CA1"", ""leaf"": true, ""nodePar.pch"": 19, ""nodePar.cex"": 2, ""nodePar.lab.cex"": 0.25, ""nodePar.lab.col"": ""#C77963"", ""nodePar.col"": ""#C77963"", ""cell_set_accession"": ""CS1908210006"", ""original_label"": ""Inh L2-6 LAMP5 CA1"", ""cell_set_label"": ""Neuron 006"", ""cell_set_alias"": ""Inh L2-6 LAMP5 CA1"", ""cell_set_additional_aliases"": ""Lamp5 Lhx6"", ""_row"": ""Inh L2-6 LAMP5 CA1"", ""is_leaf"": true}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023585	obsolete Neuron 007-027 - CS1908210085	obsolete VIP-like	PCL_INDV:CS1908210085	true	PCL:0010001	owl:NamedIndividual	VIP-like	CS1908210085	VIP-like	n10	Neuron 007-027		VIP-like			"{""members"": 21, ""midpoint"": 9.0469, ""height"": 0.2745, ""cell_set_preferred_alias"": ""VIP-like"", ""cell_set_accession"": ""CS1908210085"", ""original_label"": ""n10"", ""cell_set_label"": ""Neuron 007-027"", ""cell_set_alias"": ""VIP-like"", ""cell_set_additional_aliases"": ""VIP-like"", ""_row"": ""n10""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023586	obsolete Neuron 007-014 - CS1908210086	obsolete CS1908210086	PCL_INDV:CS1908210086	true	PCL:0010001	owl:NamedIndividual		CS1908210086		n11	Neuron 007-014					"{""members"": 8, ""midpoint"": 4.5, ""height"": 0.2731, ""cell_set_preferred_alias"": """", ""cell_set_accession"": ""CS1908210086"", ""original_label"": ""n11"", ""cell_set_label"": ""Neuron 007-014"", ""cell_set_alias"": """", ""cell_set_additional_aliases"": """", ""_row"": ""n11""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023587	obsolete Neuron 007-012 - CS1908210087	obsolete CS1908210087	PCL_INDV:CS1908210087	true	PCL:0010001	owl:NamedIndividual		CS1908210087		n12	Neuron 007-012					"{""members"": 6, ""midpoint"": 2.5, ""height"": 0.2306, ""cell_set_preferred_alias"": """", ""cell_set_accession"": ""CS1908210087"", ""original_label"": ""n12"", ""cell_set_label"": ""Neuron 007-012"", ""cell_set_alias"": """", ""cell_set_additional_aliases"": """", ""_row"": ""n12""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023588	obsolete Neuron 007-009 - CS1908210088	obsolete CS1908210088	PCL_INDV:CS1908210088	true	PCL:0010001	owl:NamedIndividual		CS1908210088		n13	Neuron 007-009					"{""members"": 3, ""midpoint"": 1.25, ""height"": 0.1322, ""cell_set_preferred_alias"": """", ""cell_set_accession"": ""CS1908210088"", ""original_label"": ""n13"", ""cell_set_label"": ""Neuron 007-009"", ""cell_set_alias"": """", ""cell_set_additional_aliases"": """", ""_row"": ""n13""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023589	obsolete Neuron 007-008 - CS1908210089	obsolete CS1908210089	PCL_INDV:CS1908210089	true	PCL:0010001	owl:NamedIndividual		CS1908210089		n14	Neuron 007-008					"{""members"": 2, ""midpoint"": 0.5, ""height"": 0.0857, ""cell_set_preferred_alias"": """", ""cell_set_accession"": ""CS1908210089"", ""original_label"": ""n14"", ""cell_set_label"": ""Neuron 007-008"", ""cell_set_alias"": """", ""cell_set_additional_aliases"": """", ""_row"": ""n14""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023507	obsolete Neuron 007 - CS1908210007	obsolete Inh L1 SST CHRNA4	PCL_INDV:CS1908210007	true	PCL:0010001	owl:NamedIndividual		CS1908210007	Inh L1 SST CHRNA4	Inh L1 SST CHRNA4	Neuron 007					"{""cell_set_preferred_alias"": ""Inh L1 SST CHRNA4"", ""members"": 1, ""height"": 0, ""leaf"": true, ""nodePar.pch"": 19, ""nodePar.cex"": 2, ""nodePar.lab.cex"": 0.25, ""nodePar.lab.col"": ""#DD6091"", ""nodePar.col"": ""#DD6091"", ""cell_set_accession"": ""CS1908210007"", ""original_label"": ""Inh L1 SST CHRNA4"", ""cell_set_label"": ""Neuron 007"", ""cell_set_alias"": ""Inh L1 SST CHRNA4"", ""cell_set_additional_aliases"": """", ""_row"": ""Inh L1 SST CHRNA4"", ""is_leaf"": true}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023508	obsolete Neuron 008 - CS1908210008	obsolete Inh L1-2 ADARB2 MC4R	PCL_INDV:CS1908210008	true	PCL:0010001	owl:NamedIndividual		CS1908210008	Inh L1-2 ADARB2 MC4R	Inh L1-2 ADARB2 MC4R	Neuron 008					"{""cell_set_preferred_alias"": ""Inh L1-2 ADARB2 MC4R"", ""members"": 1, ""height"": 0, ""leaf"": true, ""nodePar.pch"": 19, ""nodePar.cex"": 2, ""nodePar.lab.cex"": 0.25, ""nodePar.lab.col"": ""#FF7290"", ""nodePar.col"": ""#FF7290"", ""cell_set_accession"": ""CS1908210008"", ""original_label"": ""Inh L1-2 ADARB2 MC4R"", ""cell_set_label"": ""Neuron 008"", ""cell_set_alias"": ""Inh L1-2 ADARB2 MC4R"", ""cell_set_additional_aliases"": """", ""_row"": ""Inh L1-2 ADARB2 MC4R"", ""is_leaf"": true}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023509	obsolete Neuron 009 - CS1908210009	obsolete Inh L1-2 SST BAGE2	PCL_INDV:CS1908210009	true	PCL:0010001	owl:NamedIndividual		CS1908210009	Inh L1-2 SST BAGE2	Inh L1-2 SST BAGE2	Neuron 009					"{""members"": 1, ""height"": 0, ""cell_set_preferred_alias"": ""Inh L1-2 SST BAGE2"", ""leaf"": true, ""nodePar.pch"": 19, ""nodePar.cex"": 2, ""nodePar.lab.cex"": 0.25, ""nodePar.lab.col"": ""#9440F3"", ""nodePar.col"": ""#9440F3"", ""cell_set_accession"": ""CS1908210009"", ""original_label"": ""Inh L1-2 SST BAGE2"", ""cell_set_label"": ""Neuron 009"", ""cell_set_alias"": ""Inh L1-2 SST BAGE2"", ""cell_set_additional_aliases"": """", ""_row"": ""Inh L1-2 SST BAGE2"", ""is_leaf"": true}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023590	obsolete Neuron 010-012 - CS1908210090	obsolete CS1908210090	PCL_INDV:CS1908210090	true	PCL:0010001	owl:NamedIndividual		CS1908210090		n15	Neuron 010-012					"{""members"": 3, ""midpoint"": 0.75, ""height"": 0.1859, ""cell_set_preferred_alias"": """", ""cell_set_accession"": ""CS1908210090"", ""original_label"": ""n15"", ""cell_set_label"": ""Neuron 010-012"", ""cell_set_alias"": """", ""cell_set_additional_aliases"": """", ""_row"": ""n15""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023510	obsolete Neuron 010 - CS1908210010	obsolete Inh L1-3 VIP SYT6	PCL_INDV:CS1908210010	true	PCL:0010001	owl:NamedIndividual		CS1908210010	Inh L1-3 VIP SYT6	Inh L1-3 VIP SYT6	Neuron 010					"{""members"": 1, ""height"": 0, ""cell_set_preferred_alias"": ""Inh L1-3 VIP SYT6"", ""leaf"": true, ""nodePar.pch"": 19, ""nodePar.cex"": 2, ""nodePar.lab.cex"": 0.25, ""nodePar.lab.col"": ""#9900B3"", ""nodePar.col"": ""#9900B3"", ""cell_set_accession"": ""CS1908210010"", ""original_label"": ""Inh L1-3 VIP SYT6"", ""cell_set_label"": ""Neuron 010"", ""cell_set_alias"": ""Inh L1-3 VIP SYT6"", ""cell_set_additional_aliases"": """", ""_row"": ""Inh L1-3 VIP SYT6"", ""is_leaf"": true}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023591	obsolete Neuron 011-012 - CS1908210091	obsolete CS1908210091	PCL_INDV:CS1908210091	true	PCL:0010001	owl:NamedIndividual		CS1908210091		n16	Neuron 011-012					"{""members"": 2, ""midpoint"": 0.5, ""height"": 0.1516, ""cell_set_preferred_alias"": """", ""cell_set_accession"": ""CS1908210091"", ""original_label"": ""n16"", ""cell_set_label"": ""Neuron 011-012"", ""cell_set_alias"": """", ""cell_set_additional_aliases"": """", ""_row"": ""n16""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023511	obsolete Neuron 011 - CS1908210011	obsolete Inh L1-2 VIP TSPAN12	PCL_INDV:CS1908210011	true	PCL:0010001	owl:NamedIndividual		CS1908210011	Inh L1-2 VIP TSPAN12	Inh L1-2 VIP TSPAN12	Neuron 011					"{""cell_set_preferred_alias"": ""Inh L1-2 VIP TSPAN12"", ""members"": 1, ""height"": 0, ""leaf"": true, ""nodePar.pch"": 19, ""nodePar.cex"": 2, ""nodePar.lab.cex"": 0.25, ""nodePar.lab.col"": ""#6C00BF"", ""nodePar.col"": ""#6C00BF"", ""cell_set_accession"": ""CS1908210011"", ""original_label"": ""Inh L1-2 VIP TSPAN12"", ""cell_set_label"": ""Neuron 011"", ""cell_set_alias"": ""Inh L1-2 VIP TSPAN12"", ""cell_set_additional_aliases"": """", ""_row"": ""Inh L1-2 VIP TSPAN12"", ""is_leaf"": true}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023512	obsolete Neuron 012 - CS1908210012	obsolete Inh L1-4 VIP CHRNA6	PCL_INDV:CS1908210012	true	PCL:0010001	owl:NamedIndividual		CS1908210012	Inh L1-4 VIP CHRNA6	Inh L1-4 VIP CHRNA6	Neuron 012					"{""cell_set_preferred_alias"": ""Inh L1-4 VIP CHRNA6"", ""members"": 1, ""height"": 0, ""leaf"": true, ""nodePar.pch"": 19, ""nodePar.cex"": 2, ""nodePar.lab.cex"": 0.25, ""nodePar.lab.col"": ""#7A0099"", ""nodePar.col"": ""#7A0099"", ""cell_set_accession"": ""CS1908210012"", ""original_label"": ""Inh L1-4 VIP CHRNA6"", ""cell_set_label"": ""Neuron 012"", ""cell_set_alias"": ""Inh L1-4 VIP CHRNA6"", ""cell_set_additional_aliases"": """", ""_row"": ""Inh L1-4 VIP CHRNA6"", ""is_leaf"": true}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023592	obsolete Neuron 013-014 - CS1908210092	obsolete CS1908210092	PCL_INDV:CS1908210092	true	PCL:0010001	owl:NamedIndividual		CS1908210092		n17	Neuron 013-014					"{""members"": 2, ""midpoint"": 0.5, ""height"": 0.172, ""cell_set_preferred_alias"": """", ""cell_set_accession"": ""CS1908210092"", ""original_label"": ""n17"", ""cell_set_label"": ""Neuron 013-014"", ""cell_set_alias"": """", ""cell_set_additional_aliases"": """", ""_row"": ""n17""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023513	obsolete Neuron 013 - CS1908210013	obsolete Inh L1-3 VIP ADAMTSL1	PCL_INDV:CS1908210013	true	PCL:0010001	owl:NamedIndividual		CS1908210013	Inh L1-3 VIP ADAMTSL1	Inh L1-3 VIP ADAMTSL1	Neuron 013					"{""cell_set_preferred_alias"": ""Inh L1-3 VIP ADAMTSL1"", ""members"": 1, ""height"": 0, ""leaf"": true, ""nodePar.pch"": 19, ""nodePar.cex"": 2, ""nodePar.lab.cex"": 0.25, ""nodePar.lab.col"": ""#7779BF"", ""nodePar.col"": ""#7779BF"", ""cell_set_accession"": ""CS1908210013"", ""original_label"": ""Inh L1-3 VIP ADAMTSL1"", ""cell_set_label"": ""Neuron 013"", ""cell_set_alias"": ""Inh L1-3 VIP ADAMTSL1"", ""cell_set_additional_aliases"": """", ""_row"": ""Inh L1-3 VIP ADAMTSL1"", ""is_leaf"": true}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023514	obsolete Neuron 014 - CS1908210014	obsolete Inh L1-4 VIP PENK	PCL_INDV:CS1908210014	true	PCL:0010001	owl:NamedIndividual		CS1908210014	Inh L1-4 VIP PENK	Inh L1-4 VIP PENK	Neuron 014					"{""cell_set_preferred_alias"": ""Inh L1-4 VIP PENK"", ""members"": 1, ""height"": 0, ""leaf"": true, ""nodePar.pch"": 19, ""nodePar.cex"": 2, ""nodePar.lab.cex"": 0.25, ""nodePar.lab.col"": ""#3C3D73"", ""nodePar.col"": ""#3C3D73"", ""cell_set_accession"": ""CS1908210014"", ""original_label"": ""Inh L1-4 VIP PENK"", ""cell_set_label"": ""Neuron 014"", ""cell_set_alias"": ""Inh L1-4 VIP PENK"", ""cell_set_additional_aliases"": """", ""_row"": ""Inh L1-4 VIP PENK"", ""is_leaf"": true}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023593	obsolete Neuron 015-027 - CS1908210093	obsolete CS1908210093	PCL_INDV:CS1908210093	true	PCL:0010001	owl:NamedIndividual		CS1908210093		n18	Neuron 015-027					"{""members"": 13, ""midpoint"": 5.5938, ""height"": 0.2296, ""cell_set_preferred_alias"": """", ""cell_set_accession"": ""CS1908210093"", ""original_label"": ""n18"", ""cell_set_label"": ""Neuron 015-027"", ""cell_set_alias"": """", ""cell_set_additional_aliases"": """", ""_row"": ""n18""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023594	obsolete Neuron 015-019 - CS1908210094	obsolete CS1908210094	PCL_INDV:CS1908210094	true	PCL:0010001	owl:NamedIndividual		CS1908210094		n19	Neuron 015-019					"{""members"": 5, ""midpoint"": 2.375, ""height"": 0.2035, ""cell_set_preferred_alias"": """", ""cell_set_accession"": ""CS1908210094"", ""original_label"": ""n19"", ""cell_set_label"": ""Neuron 015-019"", ""cell_set_alias"": """", ""cell_set_additional_aliases"": """", ""_row"": ""n19""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
PCL:0023595	obsolete Neuron 015-017 - CS1908210095	obsolete CS1908210095	PCL_INDV:CS1908210095	true	PCL:0010001	owl:NamedIndividual		CS1908210095		n20	Neuron 015-017					"{""members"": 3, ""midpoint"": 1.25, ""height"": 0.1598, ""cell_set_preferred_alias"": """", ""cell_set_accession"": ""CS1908210095"", ""original_label"": ""n20"", ""cell_set_label"": ""Neuron 015-017"", ""cell_set_alias"": """", ""cell_set_additional_aliases"": """", ""_row"": ""n20""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		
