ID	Label	PrefLabel	Obsoleted By	Obsolete	Entity Type	TYPE	Synonyms	Cluster_ID	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Comment	Aliases	Rank
PCL:0015510	obsolete RNAseq 010 - CS201912131_10	obsolete Inh L1-6 VIP SLC7A6OS	PCL_INDV:CS201912131_10	true	PCL:0010001	owl:NamedIndividual		CS201912131_10	Inh L1-6 VIP SLC7A6OS	Inh L1-6 VIP SLC7A6OS	RNAseq 010			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Inh L1-6 VIP SLC7A6OS"", ""cell_set_label"": ""RNAseq 010"", ""cell_set_accession"": ""CS201912131_10"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Inh L1-6 VIP SLC7A6OS"", ""cell_set_color"": ""#A11397""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Inh L1-6 VIP SLC7A6OS	Cell Type
PCL:0015511	obsolete RNAseq 011 - CS201912131_11	obsolete Inh L2 PAX6 FREM2	PCL_INDV:CS201912131_11	true	PCL:0010001	owl:NamedIndividual	Sncg_2	CS201912131_11	Inh L2 PAX6 FREM2	Inh L2 PAX6 FREM2	RNAseq 011	Sncg_2		Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Inh L2 PAX6 FREM2"", ""cell_set_label"": ""RNAseq 011"", ""cell_set_accession"": ""CS201912131_11"", ""cell_set_aligned_alias"": ""Sncg_2"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Inh L2 PAX6 FREM2"", ""cell_set_color"": ""#C86EFF""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Inh L2 PAX6 FREM2	Cell Type
PCL:0015512	obsolete RNAseq 012 - CS201912131_12	obsolete Inh L1-2 VIP HTR3A	PCL_INDV:CS201912131_12	true	PCL:0010001	owl:NamedIndividual		CS201912131_12	Inh L1-2 VIP HTR3A	Inh L1-2 VIP HTR3A	RNAseq 012			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Inh L1-2 VIP HTR3A"", ""cell_set_label"": ""RNAseq 012"", ""cell_set_accession"": ""CS201912131_12"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Inh L1-2 VIP HTR3A"", ""cell_set_color"": ""#E354D5""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Inh L1-2 VIP HTR3A	Cell Type
PCL:0015513	obsolete RNAseq 013 - CS201912131_13	obsolete Inh L1-2 VIP WNT4	PCL_INDV:CS201912131_13	true	PCL:0010001	owl:NamedIndividual		CS201912131_13	Inh L1-2 VIP WNT4	Inh L1-2 VIP WNT4	RNAseq 013			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Inh L1-2 VIP WNT4"", ""cell_set_label"": ""RNAseq 013"", ""cell_set_accession"": ""CS201912131_13"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Inh L1-2 VIP WNT4"", ""cell_set_color"": ""#8647D2""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Inh L1-2 VIP WNT4	Cell Type
PCL:0015514	obsolete RNAseq 014 - CS201912131_14	obsolete Inh L1 LAMP5 BMP2	PCL_INDV:CS201912131_14	true	PCL:0010001	owl:NamedIndividual		CS201912131_14	Inh L1 LAMP5 BMP2	Inh L1 LAMP5 BMP2	RNAseq 014			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Inh L1 LAMP5 BMP2"", ""cell_set_label"": ""RNAseq 014"", ""cell_set_accession"": ""CS201912131_14"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Inh L1 LAMP5 BMP2"", ""cell_set_color"": ""#C05675""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Inh L1 LAMP5 BMP2	Cell Type
PCL:0015515	obsolete RNAseq 015 - CS201912131_15	obsolete Inh L1 LAMP5 NMBR	PCL_INDV:CS201912131_15	true	PCL:0010001	owl:NamedIndividual		CS201912131_15	Inh L1 LAMP5 NMBR	Inh L1 LAMP5 NMBR	RNAseq 015			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Inh L1 LAMP5 NMBR"", ""cell_set_label"": ""RNAseq 015"", ""cell_set_accession"": ""CS201912131_15"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Inh L1 LAMP5 NMBR"", ""cell_set_color"": ""#E2A9B0""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Inh L1 LAMP5 NMBR	Cell Type
PCL:0015516	obsolete RNAseq 016 - CS201912131_16	obsolete Inh L1 PVALB-like SST ASIC4	PCL_INDV:CS201912131_16	true	PCL:0010001	owl:NamedIndividual		CS201912131_16	Inh L1 PVALB-like SST ASIC4	Inh L1 PVALB SST ASIC4	RNAseq 016			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Inh L1 PVALB-like SST ASIC4"", ""cell_set_label"": ""RNAseq 016"", ""cell_set_accession"": ""CS201912131_16"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Inh L1 PVALB SST ASIC4"", ""cell_set_color"": ""#B579F6""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Inh L1 PVALB SST ASIC4	Cell Type
PCL:0015517	obsolete RNAseq 017 - CS201912131_17	obsolete Inh L1 SST P4HA3	PCL_INDV:CS201912131_17	true	PCL:0010001	owl:NamedIndividual		CS201912131_17	Inh L1 SST P4HA3	Inh L1 SST P4HA3	RNAseq 017			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Inh L1 SST P4HA3"", ""cell_set_label"": ""RNAseq 017"", ""cell_set_accession"": ""CS201912131_17"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Inh L1 SST P4HA3"", ""cell_set_color"": ""#9045B9""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Inh L1 SST P4HA3	Cell Type
PCL:0015518	obsolete RNAseq 018 - CS201912131_18	obsolete Inh L1 SST DEFB108B	PCL_INDV:CS201912131_18	true	PCL:0010001	owl:NamedIndividual		CS201912131_18	Inh L1 SST DEFB108B	Inh L1 SST DEFB108B	RNAseq 018			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Inh L1 SST DEFB108B"", ""cell_set_label"": ""RNAseq 018"", ""cell_set_accession"": ""CS201912131_18"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Inh L1 SST DEFB108B"", ""cell_set_color"": ""#C100C7""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Inh L1 SST DEFB108B	Cell Type
PCL:0015519	obsolete RNAseq 019 - CS201912131_19	obsolete Inh L1-3 VIP CBLN1	PCL_INDV:CS201912131_19	true	PCL:0010001	owl:NamedIndividual		CS201912131_19	Inh L1-3 VIP CBLN1	Inh L1-3 VIP CBLN1	RNAseq 019			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Inh L1-3 VIP CBLN1"", ""cell_set_label"": ""RNAseq 019"", ""cell_set_accession"": ""CS201912131_19"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Inh L1-3 VIP CBLN1"", ""cell_set_color"": ""#DCA0FF""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Inh L1-3 VIP CBLN1	Cell Type
PCL:0015520	obsolete RNAseq 020 - CS201912131_20	obsolete Inh L1-2 VIP EXPH5	PCL_INDV:CS201912131_20	true	PCL:0010001	owl:NamedIndividual		CS201912131_20	Inh L1-2 VIP EXPH5	Inh L1-2 VIP EXPH5	RNAseq 020			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Inh L1-2 VIP EXPH5"", ""cell_set_label"": ""RNAseq 020"", ""cell_set_accession"": ""CS201912131_20"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Inh L1-2 VIP EXPH5"", ""cell_set_color"": ""#A00097""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Inh L1-2 VIP EXPH5	Cell Type
PCL:0015521	obsolete RNAseq 021 - CS201912131_21	obsolete Inh L1-3 VIP HSPB6	PCL_INDV:CS201912131_21	true	PCL:0010001	owl:NamedIndividual		CS201912131_21	Inh L1-3 VIP HSPB6	Inh L1-3 VIP HSPB6	RNAseq 021			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Inh L1-3 VIP HSPB6"", ""cell_set_label"": ""RNAseq 021"", ""cell_set_accession"": ""CS201912131_21"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Inh L1-3 VIP HSPB6"", ""cell_set_color"": ""#733FB0""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Inh L1-3 VIP HSPB6	Cell Type
